1.90811					
1.89685					
1.89535					
1.89353					
1.91611					
1.9004					
1.90208					
1.89898					
1.89792					
1.90067					
1.89794					
1.90092					
1.90185					
1.90856					
1.88348					
1.9139					
1.90557					
1.89932					
1.90691					
1.90963					
1.89567					
1.9119					
1.90199					
1.87794					
1.90599					
1.91403					
1.90624					
1.90742					
1.90621					
1.89379					
1.89566					
1.89924					
1.899					
1.89678					
1.90453					
1.89991					
1.89093					
1.90292					
1.88397					
1.89428					
1.90005					
1.89189					
1.91186					
1.90983					
1.89039					
1.90059					
1.90173					
1.89039					
1.89981					
1.91486					
1.88744					
1.89842					
1.89791					
1.90227					
1.9069					
1.91268					
1.90487					
1.90288					
1.9027					
1.89759					
1.89472					
1.89646					
1.89531					
1.89593					
1.9056					
1.89714					
1.89555					
1.89248					
1.88907					
1.90935					
1.89842					
1.89478					
1.90468					
1.90979					
1.88742					
1.89462					
1.9057					
1.90487					
1.90501					
1.90097					
1.88267					
1.89568					
1.90558					
1.89566					
1.89257					
1.89613					
1.90247					
1.88894					
1.89417					
1.88973					
1.88474					
1.88561					
1.89633					
1.89436					
1.91539					
1.88933					
1.91045					
1.90224					
1.88877					
1.91045					
1.89558					
1.90419					
1.89058					
1.8987					
1.89625					
1.8994					
1.92415					
1.89964					
1.89516					
1.90648					
1.88775					
1.90317					
1.90423					
1.8965					
1.90238					
1.90138					
1.87464					
1.91101					
1.90007					
1.89111					
1.90508					
1.90073					
1.88323					
1.89813					
1.91475					
1.89728					
1.8962					
1.90224					
1.90217					
1.89294					
1.90653					
1.90381					
1.90208					
1.89837					
1.90088					
1.88704					
1.90716					
1.89122					
1.9081					
1.89453					
1.89198					
1.89765					
1.90183					
1.89284					
1.89793					
1.9					
1.89189					
1.90345					
1.89839					
1.90068					
1.95455					
1.90147					
1.89472					
1.88407					
1.98515					
1.89198					
1.88876					
1.8922					
1.8892					
1.91556					
1.90037					
1.90701					
1.89181					
1.89531					
1.90638					
1.90467					
1.91096					
1.89535					
1.90143					
1.91059					
1.90133					
1.91146					
1.90298					
1.88474					
1.90758					
1.89392					
1.90296					
1.90507					
1.90407					
1.90114					
1.90763					
1.89746					
1.9039					
1.89905					
1.90193					
1.90476					
1.89745					
1.90176					
1.90097					
1.90989					
1.90023					
1.89108					
1.90144					
1.88657					
1.89196					
1.89337					
1.92359					
1.89542					
1.89879					
1.89717					
1.8986					
1.91715					
1.90685					
1.87899					
1.90077					
1.92317					
1.88991					
1.90142					
1.89919					
1.89184					
1.90097					
1.88409					
1.8997					
1.89579					
1.91312					
1.88916					
1.91318					
1.90485					
1.88599					
1.91049					
1.89886					
1.88962					
1.92055					
1.89898					
1.88724					
1.90639					
1.89318					
1.88998					
1.90362					
1.90875					
1.89087					
1.90787					
1.91751					
1.90123					
1.88866					
1.92007					
1.8909					
1.89355					
1.89907					
1.91455					
1.91255					
1.90263					
1.89788					
1.90603					
1.89245					
1.89408					
1.90792					
1.91934					
1.8871					
1.89972					
1.89648					
1.91238					
1.89328					
1.91248					
1.89142					
1.897					
1.89664					
1.90068					
1.89279					
1.89846					
1.8985					
1.90223					
1.91059					
1.88931					
1.91484					
1.92243					
1.90252					
1.90326					
1.90934					
1.88677					
1.90113					
1.9168					
1.90317					
1.89273					
1.90169					
1.91386					
1.90797					
1.90902					
1.89513					
1.91519					
1.89734					
1.89544					
1.9043					
1.89047					
1.89914					
1.89312					
1.89858					
1.91989					
1.90057					
1.90493					
1.89413					
1.90924					
1.91281					
1.91153					
1.91444					
1.90747					
1.89006					
1.90183					
1.90506					
1.9078					
1.92314					
1.90372					
1.90139					
1.9026					
1.90083					
1.89498					
1.89993					
1.91742					
1.90046					
1.90306					
1.89302					
1.87624					
1.91004					
1.89404					
1.88989					
1.9172					
1.90498					
1.89564					
1.91567					
1.91358					
1.88994					
1.90537					
1.90703					
1.89775					
1.90694					
1.90519					
1.89763					
1.9321					
1.92143					
1.89831					
1.90271					
1.92326					
1.89243					
1.90202					
1.92437					
1.895					
1.89653					
1.90576					
1.90293					
1.90428					
1.90296					
1.90129					
1.90134					
1.90198					
1.91331					
1.91353					
1.90112					
1.88701					
1.90331					
1.90476					
1.89421					
1.9103					
1.9047					
1.89841					
1.90699					
1.91193					
1.89975					
1.89722					
1.90905					
1.8887					
1.91493					
1.90766					
1.88948					
1.91257					
1.89935					
1.90114					
1.9121					
1.899					
1.9069					
1.90416					
1.90881					
1.90884					
1.89658					
1.89331					
1.91925					
1.89406					
1.90365					
1.88078					
1.89963					
1.89897					
2.02497					
1.91892					
1.93025					
1.90881					
1.91489					
1.90643					
1.89195					
1.92					
1.90503					
1.89167					
1.90039					
1.90793					
1.90601					
1.89957					
1.91965					
1.90718					
1.90813					
1.91506					
1.8871					
1.90284					
1.91161					
1.89849					
1.9075					
1.91129					
1.90929					
1.90416					
1.90798					
1.90313					
1.91574					
1.90659					
1.89049					
1.92809					
1.90038					
1.89182					
1.90078					
1.91571					
1.89886					
1.90012					
1.89865					
1.89157					
1.90957					
1.91508					
1.88815					
1.90594					
1.90197					
1.89999					
1.90017					
1.90318					
1.90233					
1.89238					
1.89857					
1.89755					
1.90218					
1.90273					
1.89891					
1.89418					
1.89636					
1.89226					
1.90623					
1.89835					
1.87975					
1.89983					
1.91162					
1.89157					
1.90264					
1.89431					
1.88137					
1.90906					
1.89599					
1.89727					
1.91361					
1.90804					
1.89228					
1.92403					
1.90408					
1.9119					
1.89818					
1.90928					
1.89284					
1.90987					
1.90249					
1.89147					
1.89104					
1.89746					
1.89646					
1.91457					
1.91121					
1.88117					
1.9164					
1.90348					
1.89788					
1.90196					
1.92441					
1.91009					
1.90782					
1.90256					
1.90155					
1.89813					
1.90478					
1.89875					
1.88139					
1.89094					
1.89221					
1.90191					
1.90298					
1.92495					
1.90029					
1.92106					
1.8945					
1.90629					
1.90747					
1.89221					
1.90196					
1.89919					
1.87814					
1.90256					
1.90492					
1.87527					
1.90984					
1.91177					
1.88152					
1.9093					
1.88528					
1.89155					
1.89639					
1.89534					
1.88877					
1.90106					
1.90093					
1.89984					
1.89683					
1.8948					
1.89844					
1.89535					
1.89891					
1.89523					
1.90206					
1.90747					
1.8854					
1.91212					
1.91038					
1.90887					
1.89227					
1.90042					
1.90677					
1.89032					
1.91076					
1.90901					
1.91519					
1.92202					
